Year,Rk,TeamName,Seed,AdjEM,AdjO,AdjD,AdjT,SOS-AdjEM,SOS-OppO,SOS-OppD,NCSOS-AdjEM,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Off. Efficiency-Raw,Def. Efficiency-Adj,Def. Efficiency-Raw,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,Experience,Bench,Continuity,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
2017,35,Arkansas,8,16.25,116.1,99.8,69.7,8.37,108.6,100.2,-1.55,69.7,15.7,17.9,116.1,110.6,99.8,103.4,51.4,16.6,32,38.1,47.8,18.5,34.2,39.1,76.9,1.58,37.3,50.3,22,53.5,24.5,22.3,48,29.7
2017,13,Baylor,3,24.23,117.1,92.9,63.7,13.08,111.7,98.6,1.67,63.7,18.6,18.4,117.1,110.6,92.9,98.4,52.4,20.6,39.8,33.8,46.1,17.2,29.4,30.1,77.8,1.6,31.4,51.7,18.8,54.3,26.9,19.1,51.5,29.4
2017,76,Bucknell,13,9.38,109.7,100.3,70,-3.62,101.4,105,0.89,70,16.1,17.8,109.7,108.2,100.3,96.5,55.3,18.9,26.8,37.2,48,19.7,27.9,33.1,76.2,1.38,31.9,58.1,18.6,49.2,32.1,18.5,54.2,27.3
2017,25,Butler,4,20.76,117.7,97,65.9,10.81,110.8,100,5.12,65.9,17.9,17.8,117.7,112.5,97,101.7,54.6,15,27.2,37.1,50.8,19.6,27,37,76.4,2.09,33.6,51.6,20.1,49.7,30.2,20.2,50.1,29.6
2017,23,Cincinnati,6,22.18,114.9,92.8,63.5,4.17,107.1,103,-0.47,63.5,18.7,18.1,114.9,112.7,92.8,93.9,52,15.3,35.5,32.5,45.2,20.2,29.4,29.1,77.7,2.06,27.8,59,17.7,52.7,29.6,19.2,46.7,34.1
2017,28,Creighton,6,18.83,115.3,96.5,71.2,8.97,110.3,101.3,-1.24,71.2,14.8,18.3,115.3,111.8,96.5,100.8,57.6,17.1,24.3,28,49.9,19.3,29.6,29.3,77.3,2.02,34.2,54.8,14.2,53.9,31.9,16.8,52.8,30.4
2017,39,Dayton,7,15.57,111.9,96.3,68.4,3.64,105.9,102.3,2.53,68.4,16.3,18.4,111.9,108.7,96.3,96.1,53.6,16.9,25.6,43.4,47.7,20.9,27.4,35.2,76.6,2.41,35.5,77.3,21.9,45.9,32.2,20.8,47.4,31.8
2017,14,Duke,2,24.17,121,96.8,68.3,11.43,111,99.6,0.03,68.3,17.1,17.3,121,115.7,96.8,100.7,54.8,16.3,31.7,39.3,47.4,17.3,29.8,31.2,78.4,1.7,25.1,49.5,21.5,47.3,31.2,18.9,59.5,21.6
2017,67,ETSU,13,11.1,108,96.9,70.1,-1.17,105.4,106.6,0.38,70.1,16.5,17.1,108,109.4,96.9,96.8,55.9,20.8,30,42.9,48.6,22,27.5,38.1,76.7,1.41,35.7,39.3,21.1,50.3,28.6,22.2,44.3,33.5
2017,5,Florida,4,27.5,116.9,89.5,69,12.46,110.3,97.8,8.19,69,16.2,18.1,116.9,109.8,89.5,93.8,51.5,16.9,32.1,40.2,45.8,21,29.5,34,77.3,2.06,36.5,69.3,22.1,48.1,29.7,20.8,54.4,24.8
2017,108,Florida Gulf Coast,14,5.07,109.4,104.4,65.9,-4.8,103.7,108.5,2.14,65.9,17.7,17.5,109.4,111.5,104.4,103,53.8,17.9,33.7,33.7,49.3,17.4,29.6,35.9,76.9,1.72,32.4,68.4,17.9,57.3,24.8,19.9,51.7,28.4
2017,26,Florida State,3,20.06,115.5,95.5,71.3,8.82,110.6,101.8,-3.95,71.3,15.3,17.9,115.5,113.1,95.5,99.7,53.7,16.4,33.8,38.4,47.9,19.5,29.8,37.3,79.2,1.28,39.6,47.5,19.8,55.9,24.3,21.8,47.4,30.8
2017,1,Gonzaga,1,32.05,118.4,86.3,70.1,2.99,106.2,103.3,1.01,70.1,15.9,18.1,118.4,116.7,86.3,86.8,56.6,16.2,30,39,41.1,17.1,26.2,26.9,78.5,2.37,31.9,30.2,19.8,53.6,26.6,17.7,54.4,27.9
2017,117,Iona,14,4.2,110.8,106.6,70.6,-1.94,103.7,105.7,-0.05,70.6,16.5,16.8,110.8,110.1,106.6,104.8,53.4,16.5,27.1,31,50,18,32.1,33.4,76,1.38,33,28.6,18.2,45.3,36.5,18.9,49.9,31.2
2017,17,Iowa State,5,23.45,119.7,96.3,68.4,14.05,112.6,98.6,-0.74,68.4,16.4,17.7,119.7,112.4,96.3,101.3,55,14.1,25.7,27.6,49,19.5,31.6,25.6,76.8,2.47,28.3,43.4,15,48.6,36.5,15.5,52.4,32
2017,157,Jacksonville State,15,0.63,105.8,105.2,63.6,-1.68,104.2,105.9,0.61,63.6,20,17.1,105.8,105.6,105.2,104.7,52.6,20.7,31.2,33.4,49.4,16.6,28.5,34.4,76.7,1.18,24.6,46.8,18.6,49.7,31.7,20.1,45.9,34
2017,6,Kansas,1,27.45,121.9,94.5,70.2,12.43,111.2,98.8,2.39,70.2,15.9,17.7,121.9,115.6,94.5,99.8,56.1,17.6,34.1,36,48.1,18.6,29.7,30,77.2,1.77,24,53.1,17.9,50.3,31.9,18.2,50.7,31.1
2017,30,Kansas State,11,17.44,113,95.6,66.2,11.56,110.6,99,-5.31,66.2,17.6,18.1,113,106.6,95.6,100.1,52.7,19.1,29.5,41.2,49.6,22.1,32.3,33.4,77.4,1.7,24.9,68.2,21.3,49.3,29.4,19.7,48.7,31.6
2017,141,Kent State,14,1.68,104.9,103.3,68.3,-1.92,104.4,106.3,-5.91,68.3,17.2,16.9,104.9,106,103.3,102.5,48.2,17.9,38.1,32.5,50.1,19,29.7,34.3,76.2,1.1,33.9,33.5,19.5,52.8,27.7,19.4,50.5,30.1
2017,4,Kentucky,2,27.72,119.1,91.4,72,10.98,110.5,99.5,3.74,72,15.3,17.1,119.1,113.8,91.4,96,52.9,15.7,33.5,40.9,47.5,19.2,27.7,33.5,77.4,0.63,29.8,30.2,21.4,53.8,24.8,19.3,54.8,26
2017,9,Louisville,2,25.51,117.2,91.7,67.9,11.14,111.6,100.5,4.2,67.9,16.2,18.6,117.2,112.3,91.7,96.3,51.3,16,36.8,33.9,45.8,19.6,28.5,38.8,78.3,1.33,36.5,55,18.5,54.3,27.2,22.7,48.8,28.5
2017,32,Marquette,10,16.58,120.8,104.2,70.1,9.03,109.1,100.1,-2.16,70.1,16.3,17.6,120.8,115.2,104.2,106.1,57.5,17.3,27.1,31,52.2,18.3,29.2,35.7,76.6,2.11,38,47.3,17.4,44.3,38.3,19.2,51.5,29.2
2017,46,Maryland,6,14.34,113.1,98.7,67.2,7.74,108.3,100.6,-1.1,67.2,17.9,17.6,113.1,107.8,98.7,101.2,52.4,19,30.4,38.5,47.5,18,32.3,32.6,77.3,1.29,32,36,20.5,45.6,33.9,19.5,51.9,28.6
2017,42,Miami (FL),8,15.03,109.9,94.9,63,9.39,110.7,101.3,-4.48,63,19.3,17.8,109.9,106.2,94.9,99.2,51,19.5,33.4,34.3,47.6,18.3,28.2,28.7,78.1,1.63,24.7,42.8,19.4,53,27.5,18.2,52.3,29.5
2017,20,Michigan,7,23.05,122.3,99.2,63.1,10.76,110.3,99.5,-0.53,63.1,19.6,18.2,122.3,116.6,99.2,103.1,57,14.2,24.7,30.1,51.9,19.6,30,27.2,78.2,2.2,23.2,67.3,17,45,38,15.2,58.2,26.6
2017,40,Michigan State,9,15.51,111.4,95.9,66.9,10.99,110.6,99.6,4.01,66.9,17.5,17.6,111.4,105.3,95.9,100.5,54,20.5,29.2,33.5,46.6,15.9,27.3,34.7,76,0.98,45,33.4,17.2,50.3,32.6,21.3,50.2,28.6
2017,43,Middle Tennessee,12,14.95,112.2,97.2,64.6,-0.93,104.4,105.3,3.86,64.6,18.4,17.8,112.2,111.7,97.2,96.2,54.1,15.6,30.2,30,47.9,19.8,23.8,38.2,76.8,1.7,29.2,49.3,16.3,58,25.8,22.2,49.5,28.3
2017,37,Minnesota,5,16,109.7,93.7,69.5,8.09,108.9,100.8,-1.81,69.5,16.6,17.6,109.7,104.2,93.7,96.6,48.7,16.1,29.7,39.6,45.1,17.6,30.2,29.2,78.3,1.69,29.2,43.2,22.4,53.1,24.5,18.1,54,28
2017,209,Mount St. Mary's,16,-3.86,99.5,103.4,66.8,-4.49,102,106.5,11.52,66.8,18.5,16.6,99.5,99.2,103.4,100.1,51,19.1,23.1,32.4,49.9,21.6,34.9,32.6,74.9,1.28,25,43.4,17.6,50.4,32,17.7,59.3,23
2017,54,Nevada,12,13.31,114.6,101.3,69.7,1.29,104.5,103.2,-1.12,69.7,17.1,16.8,114.6,112.1,101.3,100.4,52.5,15.5,30.4,41.3,48.3,15.9,26.3,28.2,77.5,1.99,18,46.7,21.7,43.9,34.4,16.8,54.8,28.4
2017,84,New Mexico State,14,7.89,110.5,102.6,67.9,-4.52,101,105.6,-4.82,67.9,16.6,17.9,110.5,110.4,102.6,98.2,52.7,19.5,35.5,43.3,47.9,19.1,28.4,35.2,76.6,1.32,33.1,54,22.5,48.7,28.8,20.1,55.3,24.6
2017,3,North Carolina,1,28.22,120.7,92.5,71.3,12.49,112,99.5,3.87,71.3,15.4,17.7,120.7,115.4,92.5,97.7,51.7,16.2,41.3,34.3,48.1,18.6,25,31.6,77.9,1.87,36.6,64.4,18.9,55.8,25.3,19.3,47.2,33.6
2017,168,North Dakota,15,0.04,103.6,103.5,71.5,-5.66,103,108.6,3.24,71.5,16,17.1,103.6,106.6,103.5,101.5,53.4,18.3,26,36.1,50.7,19.7,27.9,39.7,76.5,1.92,26,82,19.7,53.9,26.4,21.3,52.7,26
2017,138,Northern Kentucky,15,1.91,106.8,104.9,68,-3.35,102.9,106.3,-2.55,68,17.4,16.9,106.8,106.5,104.9,102.7,52.4,18.8,31.2,36.5,49.7,17,26.3,30.5,76.7,1.15,30,50.9,19.1,45.8,35,18,55.2,26.9
2017,38,Northwestern,8,15.81,111.3,95.5,65.6,8.32,109,100.7,-3.23,65.6,17.7,18.3,111.3,106.8,95.5,98.8,49.7,16,30.8,30.5,46.1,17.9,30.6,36.1,77.8,1.93,27.4,54.7,18.6,51.4,29.9,20.8,49.6,29.7
2017,27,Notre Dame,5,19.74,118.1,98.4,67,10.24,110.1,99.8,-3.85,67,18.6,16.9,118.1,113.7,98.4,102.1,53.6,14,27.3,28.6,49.1,18.7,30.8,26.7,77.4,1.89,22.2,62.4,17.6,46.4,36,16.7,53.3,30
2017,22,Oklahoma State,10,22.48,126,103.5,70.4,14.42,112,97.6,3.07,70.4,16.5,16.6,126,117.7,103.5,108.6,54,18.2,38.3,37.4,53.2,20.3,31.9,45.4,76.3,1.68,34.1,44.6,21.5,47.1,31.5,23.6,49,27.3
2017,10,Oregon,3,25.02,118.2,93.2,67,8.05,109.2,101.2,0.51,67,16.9,18.1,118.2,113.8,93.2,96.3,55.5,17.1,32.4,34.4,46.4,19.3,29.5,26.3,77.4,1.97,28.8,55.5,18,49.2,32.8,16.9,51.5,31.5
2017,58,Princeton,12,12.61,109,96.4,63.2,-1.08,103.9,105,2.17,63.2,18.9,18.3,109,109.2,96.4,95.2,53.2,15.2,24.1,24.4,48.7,20.2,24.8,32,76.8,2.39,25.7,76.6,14.5,43.6,41.9,18.6,49.6,31.7
2017,19,Purdue,4,23.12,117,93.9,69.1,9,109.6,100.6,-2.38,69.1,16.6,17.7,117,112.6,93.9,96.7,55.7,18.4,30.8,33.3,47.7,16.6,24.4,22.9,77,1.72,28.4,60.7,18.5,47.7,33.9,14.5,55.2,30.3
2017,34,Rhode Island,11,16.26,111.5,95.2,66.4,4.27,106.8,102.5,1.62,66.4,17.7,17.8,111.5,109,95.2,96.7,50.8,16.4,32.9,39.2,45,19.4,29.7,45,77.1,2.2,35.9,58,20.5,54.2,25.3,26.1,52.1,21.8
2017,11,SMU,6,24.73,119.8,95,63.5,3.25,105.3,102.1,-0.92,63.5,19.4,18.3,119.8,116.5,95,94.3,54.6,16.9,37.2,36,46,18.3,26.4,24.6,78.5,1.92,18.4,53.7,18.7,48.3,33,15.6,44.1,40.3
2017,15,Saint Mary's,7,23.67,118.7,95,60.2,0.41,104.3,103.9,-4.13,60.2,20.5,18.5,118.7,117.7,95,93.5,57.8,17.5,33.1,27.8,45.3,15.3,21.9,26.6,77.6,2.41,25.4,83.4,15.2,48.9,35.9,16.8,60.3,22.9
2017,51,Seton Hall,9,13.63,109.4,95.8,67.5,9.65,110.2,100.6,-2.11,67.5,17.9,17,109.4,104.7,95.8,100.9,50,19.5,35.8,37.6,49,17.5,25.4,36.1,77.6,2.12,25.1,63.6,19.5,55.4,25.1,21,51.4,27.6
2017,24,South Carolina,7,20.8,108.9,88.1,68.6,10.63,110.2,99.5,1.93,68.6,16.6,17.9,108.9,103.1,88.1,92.5,47.3,18.4,33.9,40.3,45.5,24.3,31.6,44.5,77.1,1.83,32.9,47.4,23,49.7,27.3,26.1,48,25.9
2017,185,South Dakota State,16,-1.19,110.2,111.4,67.2,-0.59,104.9,105.5,1.66,67.2,17.7,17.1,110.2,108.8,111.4,111.2,53.2,18.4,27.1,39.9,53.8,16.2,28.9,27.1,77.5,1.71,36,42.4,22.3,41.9,35.8,15.3,44.6,40.1
2017,212,Texas Southern,16,-4.04,103.5,107.5,68.6,-8.49,100.2,108.7,12.68,68.6,17.2,17.2,103.5,105.9,107.5,103.6,48,16.6,31.5,44.2,49.1,19.1,35.1,32.3,74.4,0.73,34.4,11.8,25.3,51,23.7,18.3,58.5,23.1
2017,137,Troy,15,2.04,109.7,107.6,68.1,-2.86,102.4,105.3,-6.78,68.1,17.8,17.1,109.7,108.9,107.6,104.8,51.6,17.8,30.8,40.1,50.2,17.5,29.8,32.8,76.4,1.42,32.1,55.5,22,46,32,19.1,48.1,32.7
2017,218,UC-Davis,16,-4.41,97.8,102.2,68.9,-5.31,100.8,106.1,-0.94,68.9,17.1,17.4,97.8,97.9,102.2,98.5,48.4,20.3,29,40.8,48.7,19.6,28.3,33.1,75.8,2.02,29.9,60.1,22.1,51.8,26.2,19.5,51,29.5
2017,16,UCLA,3,23.63,124,100.4,72.6,5.17,108,102.8,-4.66,72.6,14.5,17.8,124,121.1,100.4,102.3,59.8,15.1,29.1,26.8,48.7,15.8,28.6,25.4,78.4,1.97,23.2,59.1,14.2,53,32.8,15,50.8,34.2
2017,59,UNC Wilmington,12,12.46,118,105.5,70.3,0.4,105.1,104.7,2.17,70.3,16,18.2,118,117.8,105.5,105.6,55,13.9,32.5,30.8,53.2,20.2,28.5,39.7,75.5,1.99,23.3,61.8,16.1,49.4,34.5,20.8,56.9,22.3
2017,53,Southern California,11,13.45,114.2,100.7,68.7,5.49,108.8,103.3,-3.37,68.7,16.1,18.2,114.2,111.4,100.7,104.1,52.2,15.7,31,36.8,50.1,17.8,31.3,24,78.1,1.36,28.8,45.4,20.7,49.1,30.1,14.7,51,34.3
2017,48,Virginia Commonwealth,10,14.07,110.1,96,68.8,3.65,105.8,102.2,0.91,68.8,16.6,18.1,110.1,106.8,96,95.6,51,17.8,31.3,36.4,47.5,21,27.5,40.9,76.4,1.93,36.9,64.7,20.1,57,22.8,23.1,51,25.9
2017,33,Vanderbilt,9,16.53,112.4,95.9,65.8,11.43,110.1,98.7,6.3,65.8,18.7,17,112.4,105.8,95.9,101,52.1,18.2,24.8,34.8,48.1,16.1,27,30.7,78.3,2.18,27.8,60.3,20.6,37.7,41.7,18.2,53.3,28.4
2017,63,Vermont,13,11.67,111.1,99.4,64.5,-4.42,103,107.4,1.65,64.5,18.7,18,111.1,112.5,99.4,97,55.3,17,29.8,34.3,48.6,19.6,27.1,26.5,76.8,2.02,35,69.4,17.8,56.1,26.1,16.1,56.5,27.4
2017,2,Villanova,1,29.88,122.4,92.5,64.1,9.33,109.8,100.5,3.55,64.1,18.8,17.9,122.4,117.7,92.5,96,57.5,17,30.2,35,48.1,20.1,27.8,22.1,77.6,1.93,24.7,62.3,19.4,47.1,33.6,13.9,52.7,33.4
2017,12,Virginia,5,24.29,112.2,88,59.2,11.68,111.5,99.8,2.29,59.2,21.3,18.3,112.2,108,88,92.1,52.4,15.6,28.3,26,46.1,20.7,24.5,33.8,77.4,1.68,37.9,56.9,15,54.1,31,20.4,46.9,32.7
2017,50,Virginia Tech,9,13.8,117.3,103.5,68.4,8.23,110,101.7,-7.98,68.4,16.7,18,117.3,112.6,103.5,106.9,56.9,17.2,23.4,40.9,51,16.5,30.5,27.3,76.6,2.07,25.6,62.9,20.9,45.7,33.3,16.1,51.8,32.1
2017,7,West Virginia,4,27.17,116.5,89.4,69.9,10.84,110.1,99.2,-7.97,69.9,17.8,15.7,116.5,111.9,89.4,92.3,51.3,17,37.9,38.9,48.8,27.6,31.9,42.5,77.6,1.69,37.4,63.7,20.6,52,27.4,22.9,46.7,30.4
2017,8,Wichita State,10,26.14,118.7,92.6,68,1.5,105,103.5,-0.32,68,17.1,17.4,118.7,116.6,92.6,90.5,54.1,16.3,34.3,40.3,43.8,19.4,24.2,35.2,77.7,0.91,42.6,48.1,21.5,46.5,32,21.8,46,32.2
2017,113,Winthrop,13,4.53,106.1,101.6,71.1,-7.13,100.7,107.8,1.93,71.1,15.7,18,106.1,108.2,101.6,97.3,53.5,17.8,26.3,38.2,46.7,18.6,28.4,34.5,74.9,2.1,34.7,68.7,20.3,42.8,36.8,21,50.1,28.9
2017,21,Wisconsin,8,22.99,115.1,92.1,63.4,10,110.6,100.6,-1.29,63.4,19.9,17.4,115.1,110.9,92.1,95.5,52.1,17,35.8,32.9,47.5,19.5,25.8,28,77.5,2.2,30.4,86.6,16.9,51.4,31.7,17.9,49.5,32.6
2017,31,Xavier,11,16.7,115.7,99,67.2,11.73,111.2,99.5,5.32,67.2,17.6,17.6,115.7,109.1,99,104.3,51.9,18.4,34.5,41.1,51.6,17.5,25.5,33.4,78.5,1.84,31.6,44.4,21.4,50.4,28.2,18.4,50.2,31.3
2018,57,Alabama,9,13.41,108.7,95.2,68.7,11.17,110.9,99.7,2.54,68.7,16.7,17.6,108.7,103,95.2,100.9,51.9,20.3,29.3,41.9,47.8,18.7,30.9,36.5,78.1,1,36.6,42.1,21.3,52.3,26.4,20.7,48.4,30.9
2018,28,Arizona,4,17.7,118,100.4,67.1,5.96,108.5,102.5,2.51,67.1,17.6,17.6,118,115.5,100.4,102.8,56.3,17.5,33.3,37,49.9,16.7,25.1,31.2,78.6,1.51,28.3,44.4,20,54.8,25.2,18.7,50.1,31.2
2018,44,Arkansas,7,14.69,116.3,101.7,69.7,9.9,110.5,100.6,0.87,69.7,15.8,18.1,116.3,111.6,101.7,105.5,53.8,15.1,28.8,37.4,50.4,19.4,31.7,40.8,77.1,1.39,34.3,58.6,19.2,52.2,28.6,22.7,43.1,34.1
2018,23,Auburn,4,18.69,115.4,96.7,72.6,7.52,108.8,101.3,-1.86,72.6,16.5,16.4,115.4,111.5,96.7,99.9,50.8,16.4,32.1,39.8,49.7,20.7,28,38.1,75.8,1.42,33.4,47.2,23.2,41.8,34.9,21.7,45.4,32.9
2018,97,Bucknell,14,7.31,109.5,102.2,71.4,-4.35,102.8,107.1,5.79,71.4,16.1,17.2,109.5,110.5,102.2,99.5,53.9,17,27,42.5,47.8,17,27.5,34.5,77,2.14,35.1,77.4,22.1,48.3,29.6,20,53.7,26.3
2018,67,Buffalo,13,11.53,114.7,103.2,72.7,-0.06,105.1,105.2,3.87,72.7,14.8,18,114.7,113.7,103.2,103.2,54.8,16.5,31.9,29.9,48.8,18.1,29.1,39.5,76.6,1.53,29.3,43.5,16,49.5,34.5,23,50.7,26.2
2018,20,Butler,10,19.05,116.2,97.2,67.6,11.21,112,100.8,0.11,67.6,17.5,17.1,116.2,111.3,97.2,102.4,54,15.7,27.6,26.1,51.9,19.5,24.6,35.3,76.7,1.65,30.3,50.4,15.8,53.1,31.2,20.2,47.5,32.4
2018,162,Cal State Fullerton,15,0.62,103.7,103.1,69.6,-1.2,103.8,105,2.76,69.6,16.9,17.6,103.7,101.9,103.1,101.7,51.6,20.7,26,45.6,48.2,18.2,28.9,35.2,76.7,1.43,27.1,60.5,24.4,54.3,21.3,21.7,48.8,29.6
2018,4,Cincinnati,2,26.6,113.4,86.8,64.5,3.46,106.9,103.4,-4.21,64.5,17.9,18.5,113.4,112.3,86.8,87.4,51.2,17,38.5,36,43.3,21.6,28.2,26.8,77.5,2.16,34.5,65.7,19.6,51,29.4,17.5,49.1,33.5
2018,14,Clemson,5,21.65,114.2,92.6,66.1,10.22,110.6,100.4,-1.91,66.1,17.7,17.9,114.2,108.5,92.6,97.1,52.9,17.4,27.2,33.5,47.2,17.4,26.3,27.2,77.4,2.06,29,49.8,19.3,47.3,33.4,16.8,48.4,34.9
2018,115,College of Charleston,13,5.16,108.7,103.6,64.9,-4.06,104.8,108.9,-7.64,64.9,17.9,18.6,108.7,110.9,103.6,102.9,52.7,15.1,25.5,36.6,49.9,17.8,27.9,32.1,76.8,2.76,26,86.4,20.9,49,30.1,19.2,50.2,30.6
2018,30,Creighton,8,16.91,115.5,98.6,70.8,9.4,110.8,101.4,-4.2,70.8,15.1,17.9,115.5,113.4,98.6,102.3,57.4,15.6,22.5,26.5,50.1,15.8,24.6,24.8,77.3,1.76,35.5,52.4,14.7,48.1,37.2,15.1,53,31.9
2018,43,Davidson,12,14.7,117,102.3,64.5,2.11,105.6,103.5,1.33,64.5,18.7,18.2,117,115.8,102.3,102.5,57.4,14.5,22.6,24.6,51.2,16.2,23.4,29.6,78.1,2.08,24.2,65.4,14.6,43.4,42,16.5,47.9,35.6
2018,3,Duke,2,28.86,122.4,93.6,69.7,10.6,110.4,99.8,4.09,69.7,16.3,17.8,122.4,118.7,93.6,97.7,55.9,17.5,38.8,34.6,46.4,17.3,30,22.3,79.1,0.89,22.3,18.7,18,52.3,29.7,14.9,52.6,32.5
2018,22,Florida,6,18.96,114.5,95.5,67.1,10.74,110.2,99.5,4.57,67.1,16.9,18.4,114.5,109.2,95.5,100.2,50.7,14.2,28.9,32.6,48.6,20,30.6,32.3,76.9,2.21,28.5,40.9,18.7,45.4,35.9,19.5,51.3,29.2
2018,27,Florida State,9,17.77,114.3,96.5,71.2,9.27,109.6,100.3,-6.91,71.2,16.1,17.5,114.3,109.4,96.5,99.9,53.2,17.8,32.3,37,48.4,19.4,29.8,32.4,78.5,1.11,34.3,47.1,19.4,51.4,29.2,19.3,47.2,33.5
2018,101,Georgia State,15,6.92,108.8,101.9,66.8,-2.51,103.4,105.9,-3.22,66.8,17.7,18.1,108.8,108.2,101.9,99,53.9,16.7,25.6,30.9,47.1,20.6,33.4,38.6,76.7,1.68,22,58.3,16.4,46.3,37.3,22.3,39.1,38.6
2018,10,Gonzaga,4,23.03,118.1,95.1,69.4,1.57,106.4,104.8,3.12,69.4,16.2,18.3,118.1,118.4,95.1,95.7,57,16.1,33,32.1,47.1,17.4,23.1,29.1,78.5,1.8,28.4,46.1,16.6,51.6,31.8,18.1,49.3,32.6
2018,18,Houston,6,20.24,114.6,94.4,68.4,3.9,106.6,102.7,-3.08,68.4,17.4,17.8,114.6,111.9,94.4,94.9,53.3,17.5,33.8,32.6,45.5,19.1,25.8,41.6,75.6,1.53,34.1,46.5,18,48.8,33.2,24.3,45.2,30.5
2018,137,Iona,15,2.63,110,107.3,70.7,-2.12,103.1,105.2,2.14,70.7,16,17.9,110,109.2,107.3,105,53.9,16,24.4,30.1,52.5,18.7,30.8,28.6,75.9,2.08,32.2,51.6,17.1,46.9,36,15.3,54,30.8
2018,9,Kansas,1,23.49,120.9,97.4,68.8,12.41,111.7,99.3,3.55,68.8,16.5,17.7,120.9,115.5,97.4,102.3,57.5,16.6,29.4,27,49.1,18.2,31.2,24.6,77.7,1.83,20.9,46.6,14.3,48.8,37,15.1,51.1,33.7
2018,42,Kansas State,9,14.77,110.1,95.3,65.6,9.39,111,101.6,-6.5,65.6,17.9,18.2,110.1,106.5,95.3,100.4,52.6,17.1,25.9,33.8,49.1,21.6,31.9,36.8,77.1,1.57,29.8,52.7,19.1,51.9,29,21.5,46.9,31.6
2018,17,Kentucky,5,20.44,115.8,95.4,68.8,10.91,110.8,99.8,4.67,68.8,16.9,17.8,115.8,109.6,95.4,100.5,51.8,18.6,35.7,44,46.8,16.8,31,32.3,78.9,0.21,29.4,11.2,22.9,56.5,20.6,19.3,47.6,33.1
2018,167,Lipscomb,15,0.43,103.2,102.8,74.9,-4.31,103.2,107.5,5.84,74.9,15.3,16.1,103.2,103.4,102.8,100.9,51.5,20,27.4,40.6,52,19.9,24.3,38.4,77.3,1.66,31,65.4,22.3,48.9,28.9,20.6,50.8,28.6
2018,31,Loyola (IL),11,16.39,111.4,95,65.5,2.48,104.8,102.3,-5.47,65.5,18.4,18.3,111.4,108,95,94.9,57.7,19.1,22.1,32.2,47.4,19.4,25.9,25.2,76.5,1.97,32.7,60.6,16.9,52.7,30.4,15.8,52.8,31.5
2018,105,Marshall,13,6.53,109.4,102.9,74.7,0.07,105.6,105.5,-7,74.7,14.2,17.5,109.4,108.7,102.9,103.6,54.7,17.2,22.6,33.1,49.8,18.4,32.4,28.8,76.6,1.4,24.6,38.8,18.8,44.9,36.4,16.6,56.4,27.1
2018,37,Miami (FL),6,15.43,112.9,97.4,67,8.08,109.1,101,-3.82,67,17.8,17.7,112.9,107.6,97.4,99.3,53.1,16.8,29.1,29.1,49,18.8,28.2,28.1,77.1,1.34,33.8,60.6,15.3,53.2,31.4,16.9,53.3,29.7
2018,7,Michigan,3,24.2,114.7,90.5,64.9,10.32,111.4,101.1,-4.83,64.9,18.6,18,114.7,109.8,90.5,95.9,53.9,14,25.5,30.7,47.7,19.5,24.9,29.9,77.8,1.67,28.6,43.3,15.8,48.6,35.6,18.4,55.8,25.7
2018,6,Michigan State,3,25.41,119.2,93.8,67,6.64,108.6,101.9,-5.03,67,16.9,18.4,119.2,117.2,93.8,95.3,56.9,19.2,37,35.9,42.7,14.6,26.6,30.7,77.3,1.43,36.2,67.7,19.1,49.9,31,20.7,46,33.3
2018,40,Missouri,8,14.83,111.9,97,65.7,9.55,109.8,100.2,1.07,65.7,17.9,17.8,111.9,107.2,97,100.6,54.1,20.8,30.3,38.3,46.7,16,27.9,30.3,78,1.9,27.8,47.3,20.8,40.1,39.1,19,50.3,30.8
2018,72,Montana,14,10.4,108.8,98.4,68,-1.96,104,106,2.09,68,16.7,17.9,108.8,108.8,98.4,96.7,51.2,17.4,33.5,38.3,48.4,21.2,26.1,41.4,76.8,2.12,25.4,58.2,21.1,57.7,21.2,23.6,49.5,26.9
2018,62,Murray State,12,12.19,112.9,100.7,67.2,-3.56,102.9,106.4,-0.99,67.2,17.5,18.1,112.9,114.3,100.7,98.6,55,17.6,32.9,37.3,47.2,18,27.6,30.5,76.3,1.81,25.8,50.1,19.9,47.7,32.4,18.9,53.2,27.9
2018,25,Nevada,7,18.39,120.2,101.8,69.4,5.13,107,101.8,3.61,69.4,16.1,18.2,120.2,116,101.8,102.4,54.8,13.5,26.6,36.3,49.4,18,29.3,30.1,78.3,2.28,25,36.9,19.7,45.5,34.8,17.8,51.7,30.5
2018,60,New Mexico State,12,12.92,107.9,95,68.5,-1.4,104,105.4,3.7,68.5,17.2,17.5,107.9,107.5,95,93.2,51.6,17.4,33.8,29.1,46,19,22.5,33,75.4,1.35,34.6,35.8,15.3,54.1,30.6,20.6,49.9,29.5
2018,8,North Carolina,2,23.59,120.3,96.7,71.2,13.26,111.6,98.3,7.58,71.2,15.4,18.2,120.3,113.3,96.7,102.2,52,16.7,37.4,28,50.1,16.3,25.5,26,77.5,1.62,27.3,40.8,16.7,53,30.3,15.1,45.4,39.5
